date,location,product,sales,promo_multiplier,days_in_promo
2020-07-15,AU,retail,13691,1,0
2020-07-16,AU,retail,16371,1,0
2020-07-16,CA,camping,6982,1,0
2020-07-16,AU,outdoor,7875,1,0
2020-07-16,AU,hobbies,12778,1.179863906,15
2020-07-16,CA,hiking,7399,1,0
2020-07-17,AU,outdoor,7103,1,0
2020-07-17,AU,hobbies,14127,1.167903834,16
2020-07-17,CA,hiking,6944,1,0
2020-07-17,CA,camping,5780,1,0
2020-07-17,AU,retail,16250,1,0
2020-07-18,AU,retail,14802,1,0
2020-07-18,AU,outdoor,7239,1,0
2020-07-18,AU,hobbies,12824,1.156798448,17
2020-07-18,CA,hiking,7555,1,0
2020-07-18,CA,camping,6220,1,0
2020-07-19,AU,hobbies,0,1.146507609,18
2020-07-19,CA,camping,6453,1,0
2020-07-19,AU,retail,14764,1,0
2020-07-19,AU,outdoor,7205,1,0
2020-07-19,CA,hiking,7324,1,0
2020-07-20,AU,outdoor,7595,1,0
2020-07-20,CA,hiking,7765,1,0
2020-07-20,AU,hobbies,12418,1.136983151,19
2020-07-20,CA,camping,6774,1,0
2020-07-20,AU,retail,14639,1,0
2020-07-21,AU,retail,16483,1,0
2020-07-21,CA,camping,5730,1,0
2020-07-21,AU,outdoor,8043,1,0
2020-07-21,CA,hiking,5231,1,0
2020-07-21,AU,hobbies,10680,1.128173531,20
2020-07-22,CA,hiking,6015,1,0
2020-07-22,CA,camping,4982,1,0
2020-07-22,AU,retail,14463,1,0
2020-07-22,AU,outdoor,6547,1,0
2020-07-22,AU,hobbies,12275,1.120026738,21
2020-07-23,AU,hobbies,12474,1.112492063,22
2020-07-23,CA,hiking,6461,1,0
2020-07-23,AU,outdoor,7001,1,0
2020-07-23,CA,camping,5262,1,0
2020-07-23,AU,retail,16300,1,0
2020-07-24,AU,retail,15444,1,0
2020-07-24,AU,outdoor,7295,1,0
2020-07-24,AU,hobbies,10864,1.105521135,23
2020-07-24,CA,hiking,6960,1,0
2020-07-24,CA,camping,5084,1,0
2020-07-25,CA,camping,5600,1,0
2020-07-25,AU,hobbies,10831,1.099068477,24
2020-07-25,CA,hiking,7307,1,0
2020-07-25,AU,retail,13525,1,0
2020-07-25,AU,outdoor,7079,1,0
2020-07-26,AU,outdoor,6571,1,0
2020-07-26,CA,camping,6189,1,0
2020-07-26,AU,retail,15982,1,0
2020-07-26,CA,hiking,6821,1,0
2020-07-26,AU,hobbies,12367,1.09309176,25
2020-07-27,AU,retail,14089,1,0
2020-07-27,CA,hiking,8569,1,0
2020-07-27,AU,outdoor,8316,1,0
2020-07-27,CA,camping,5535,1,0
2020-07-27,AU,hobbies,9728,1.087551854,26
2020-07-28,AU,retail,13143,1,0
2020-07-28,CA,hiking,7908,1,0
2020-07-28,AU,outdoor,6527,1,0
2020-07-28,AU,hobbies,10606,1.082412766,27
2020-07-28,CA,camping,4930,1,0
2020-07-29,AU,outdoor,7897,1,0
2020-07-29,CA,hiking,6279,1,0
2020-07-29,AU,hobbies,10762,1.0776415,28
2020-07-29,AU,retail,14281,1,0
2020-07-29,CA,camping,5418,1,0
2020-07-30,AU,hobbies,10903,1.073207876,29
2020-07-30,AU,outdoor,6581,1,0
2020-07-30,CA,camping,6674,1,0
2020-07-30,AU,retail,14753,1,0
2020-07-30,CA,hiking,8390,1,0
2020-07-31,CA,hiking,6562,1,0
2020-07-31,AU,outdoor,7474,1,0
2020-07-31,AU,retail,13441,1,0
2020-07-31,AU,hobbies,9102,1,0
2020-07-31,CA,camping,5655,1,0
2020-08-01,AU,outdoor,5556,1,0
2020-08-01,AU,hobbies,9468,1,0
2020-08-01,CA,hiking,6953,1,0
2020-08-01,CA,camping,4371,1,0
2020-08-01,AU,retail,15940,1,0
2020-08-02,AU,hobbies,10007,1,0
2020-08-02,CA,hiking,7048,1,0
2020-08-02,CA,camping,7476,1,0
2020-08-02,AU,retail,15716,1,0
2020-08-02,AU,outdoor,6584,1,0
2020-08-03,CA,hiking,5469,1,0
2020-08-03,AU,outdoor,7292,1,0
2020-08-03,AU,hobbies,9216,1,0
2020-08-03,AU,retail,15996,1,0
2020-08-03,CA,camping,6090,1,0
2020-08-04,AU,hobbies,9239,1,0
2020-08-04,CA,hiking,5657,1,0
2020-08-04,AU,retail,12978,1,0
2020-08-04,CA,camping,6192,1,0
2020-08-04,AU,outdoor,6085,1,0
2020-08-05,AU,retail,13300,1,0
2020-08-05,CA,hiking,8414,1,0
2020-08-05,AU,outdoor,6602,1,0
2020-08-05,CA,camping,6407,1,0
2020-08-05,AU,hobbies,7345,1,0
2020-08-06,AU,outdoor,7151,1,0
2020-08-06,AU,retail,17123,1,0
2020-08-06,CA,hiking,6781,1,0
2020-08-06,AU,hobbies,9256,1,0
2020-08-06,CA,camping,7011,1,0
2020-08-07,AU,retail,13236,1,0
2020-08-07,AU,outdoor,6851,1,0
2020-08-07,CA,hiking,1200,1,0
2020-08-07,CA,camping,6487,1,0
2020-08-07,AU,hobbies,9615,1,0
2020-08-08,AU,retail,13909,1,0
2020-08-08,AU,outdoor,5822,1,0
2020-08-08,AU,hobbies,0,1,0
2020-08-08,CA,camping,6641,1,0
2020-08-08,CA,hiking,6155,1,0
2020-08-09,CA,camping,8527,1,0
2020-08-09,AU,outdoor,7254,1,0
2020-08-09,CA,hiking,7796,1,0
2020-08-09,AU,hobbies,10572,1,0
2020-08-09,AU,retail,14616,1,0
2020-08-10,AU,retail,13695,1,0
2020-08-10,AU,outdoor,7540,1,0
2020-08-10,CA,camping,7868,1,0
2020-08-10,CA,hiking,5726,1,0
2020-08-10,AU,hobbies,8933,1,0
2020-08-11,AU,retail,12475,1,0
2020-08-11,AU,outdoor,4423,1,0
2020-08-11,CA,hiking,6731,1,0
2020-08-11,AU,hobbies,8400,1,0
2020-08-11,CA,camping,6616,1,0
2020-08-12,CA,camping,7253,1,0
2020-08-12,AU,retail,13121,1,0
2020-08-12,AU,hobbies,8591,1,0
2020-08-12,CA,hiking,7629,1,0
2020-08-12,AU,outdoor,4539,1,0
2020-08-13,CA,camping,6901,1,0
2020-08-13,AU,hobbies,10510,1,0
2020-08-13,AU,outdoor,5691,1,0
2020-08-13,CA,hiking,5903,1,0
2020-08-13,AU,retail,13349,1,0
2020-08-14,AU,hobbies,9766,1,0
2020-08-14,CA,hiking,6681,1,0
2020-08-14,AU,retail,14160,1,0
2020-08-14,CA,camping,7715,1,0
2020-08-14,AU,outdoor,5676,1,0
2020-08-15,AU,hobbies,9494,1,0
2020-08-15,AU,retail,14324,1,0
2020-08-15,CA,camping,9178,1,0
2020-08-15,CA,hiking,7215,1,0
2020-08-15,AU,outdoor,6028,1,0
2020-08-16,AU,outdoor,6965,1,0
2020-08-16,CA,hiking,5516,1,0
2020-08-16,AU,hobbies,9556,1,0
2020-08-16,CA,camping,8893,1,0
2020-08-16,AU,retail,14119,1,0
2020-08-17,AU,hobbies,9869,1,0
2020-08-17,AU,outdoor,6801,1,0
2020-08-17,CA,camping,9466,1,0
2020-08-17,CA,hiking,5784,1,0
2020-08-17,AU,retail,14302,1,0
2020-08-18,AU,hobbies,9003,1,0
2020-08-18,CA,hiking,5676,1,0
2020-08-18,AU,retail,11563,1,0
2020-08-18,CA,camping,8394,1,0
2020-08-18,AU,outdoor,4027,1,0
2020-08-19,AU,retail,13356,1,0
2020-08-19,CA,hiking,7331,1,0
2020-08-19,AU,outdoor,5843,1,0
2020-08-19,CA,camping,8395,1,0
2020-08-19,AU,hobbies,11276,1,0
2020-08-20,CA,hiking,6688,1,0
2020-08-20,AU,outdoor,4925,1,0
2020-08-20,AU,hobbies,9920,1,0
2020-08-20,CA,camping,10595,1,0
2020-08-20,AU,retail,13084,1,0
2020-08-21,AU,hobbies,8441,1,0
2020-08-21,AU,outdoor,6188,1,0
2020-08-21,AU,retail,13483,1,0
2020-08-21,CA,hiking,5883,1,0
2020-08-21,CA,camping,8070,1,0
2020-08-22,CA,hiking,4584,1,0
2020-08-22,AU,hobbies,8393,1,0
2020-08-22,CA,camping,10428,1,0
2020-08-22,AU,outdoor,5318,1,0
2020-08-22,AU,retail,11628,1,0
2020-08-23,AU,retail,14731,1,0
2020-08-23,CA,hiking,7641,1,0
2020-08-23,AU,outdoor,6516,1,0
2020-08-23,AU,hobbies,9783,1,0
2020-08-23,CA,camping,9149,1,0
2020-08-24,AU,retail,14182,1,0
2020-08-24,CA,camping,10442,1,0
2020-08-24,AU,outdoor,5208,1,0
2020-08-24,CA,hiking,5883,1,0
2020-08-24,AU,hobbies,10262,1,0
2020-08-25,AU,retail,13979,1,0
2020-08-25,CA,hiking,6536,1,0
2020-08-25,AU,outdoor,5473,1,0
2020-08-25,CA,camping,9228,1,0
2020-08-25,AU,hobbies,9139,1,0
2020-08-26,CA,hiking,5856,1,0
2020-08-26,CA,camping,8171,1,0
2020-08-26,AU,hobbies,8998,1,0
2020-08-26,AU,outdoor,4098,1,0
2020-08-26,AU,retail,13049,1,0
2020-08-27,AU,hobbies,10932,1,0
2020-08-27,AU,retail,13909,1,0
2020-08-27,CA,camping,9017,1,0
2020-08-27,AU,outdoor,5847,1,0
2020-08-27,CA,hiking,7150,1,0
2020-08-28,CA,hiking,7275,1,0
2020-08-28,AU,retail,13209,1,0
2020-08-28,AU,hobbies,10531,1,0
2020-08-28,AU,outdoor,5890,1,0
2020-08-28,CA,camping,9508,1,0
2020-08-29,CA,hiking,7603,1,0
2020-08-29,AU,outdoor,5765,1,0
2020-08-29,CA,camping,9289,1,0
2020-08-29,AU,hobbies,9591,1,0
2020-08-29,AU,retail,13159,1,0
2020-08-30,AU,hobbies,0,1,0
2020-08-30,CA,camping,10313,1,0
2020-08-30,AU,outdoor,5582,1,0
2020-08-30,AU,retail,13580,1,0
2020-08-30,CA,hiking,7397,1,0
2020-08-31,AU,retail,15117,1,0
2020-08-31,AU,hobbies,9611,1,0
2020-08-31,CA,hiking,7515,1,0
2020-08-31,AU,outdoor,4416,1,0
2020-08-31,CA,camping,9607,1,0
2020-09-01,AU,outdoor,4631,1,0
2020-09-01,CA,camping,9722,1,0
2020-09-01,AU,hobbies,10259,1,0
2020-09-01,CA,hiking,7226,1,0
2020-09-01,AU,retail,13127,1,0
2020-09-02,CA,camping,10757,1,0
2020-09-02,AU,hobbies,10188,1,0
2020-09-02,CA,hiking,7480,1,0
2020-09-02,AU,retail,13039,1,0
2020-09-02,AU,outdoor,3947,1,0
2020-09-03,CA,camping,9849,1,0
2020-09-03,CA,hiking,7848,1,0
2020-09-03,AU,retail,13747,1,0
2020-09-03,AU,hobbies,10753,1,0
2020-09-03,AU,outdoor,5487,1,0
2020-09-04,AU,retail,13362,1,0
2020-09-04,CA,camping,8165,1,0
2020-09-04,AU,outdoor,6031,1,0
2020-09-04,CA,hiking,7062,1,0
2020-09-04,AU,hobbies,9693,1,0
2020-09-05,CA,camping,10003,1,0
2020-09-05,CA,hiking,8825,1,0
2020-09-05,AU,hobbies,10581,1,0
2020-09-05,AU,retail,12785,1,0
2020-09-05,AU,outdoor,5111,1,0
2020-09-06,CA,camping,10108,1,0
2020-09-06,AU,outdoor,6645,1,0
2020-09-06,AU,hobbies,10493,1,0
2020-09-06,AU,retail,13580,1,0
2020-09-06,CA,hiking,7275,1,0
2020-09-07,AU,retail,11632,1,0
2020-09-07,AU,hobbies,10364,1,0
2020-09-07,CA,camping,10617,1,0
2020-09-07,CA,hiking,596,1,0
2020-09-07,AU,outdoor,2336,1,0
2020-09-08,CA,camping,8304,1,0
2020-09-08,AU,outdoor,4115,1,0
2020-09-08,AU,retail,14311,1,0
2020-09-08,AU,hobbies,9256,1,0
2020-09-08,CA,hiking,8869,1,0
2020-09-09,CA,hiking,7520,1,0
2020-09-09,AU,retail,12722,1,0
2020-09-09,AU,hobbies,9160,1,0
2020-09-09,AU,outdoor,4604,1,0
2020-09-09,CA,camping,8931,1,0
2020-09-10,AU,hobbies,10253,1,0
2020-09-10,AU,retail,13531,1,0
2020-09-10,CA,camping,8583,1,0
2020-09-10,CA,hiking,7798,1,0
2020-09-10,AU,outdoor,3510,1,0
2020-09-11,CA,hiking,9018,1,0
2020-09-11,AU,outdoor,3433,1,0
2020-09-11,AU,retail,12857,1,0
2020-09-11,AU,hobbies,9673,1,0
2020-09-11,CA,camping,6777,1,0
2020-09-12,CA,hiking,8473,1,0
2020-09-12,AU,outdoor,2466,1,0
2020-09-12,AU,retail,12234,1,0
2020-09-12,CA,camping,9242,1,0
2020-09-12,AU,hobbies,8851,1,0
2020-09-13,AU,outdoor,3683,1,0
2020-09-13,AU,retail,14575,1,0
2020-09-13,CA,camping,9391,1,0
2020-09-13,AU,hobbies,10059,1,0
2020-09-13,CA,hiking,9761,1,0
2020-09-14,AU,hobbies,8343,1,0
2020-09-14,CA,hiking,10710,1,0
2020-09-14,AU,outdoor,4037,1,0
2020-09-14,CA,camping,10745,1,0
2020-09-14,AU,retail,13520,1,0
2020-09-15,CA,hiking,9347,1,0
2020-09-15,AU,hobbies,9158,1,0
2020-09-15,AU,outdoor,3238,1,0
2020-09-15,AU,retail,13742,1,0
2020-09-15,CA,camping,10264,1,0
2020-09-16,AU,hobbies,6963,1,0
2020-09-16,AU,retail,13145,1,0
2020-09-16,CA,camping,7705,1,0
2020-09-16,AU,outdoor,1135,1,0
2020-09-16,CA,hiking,9726,1,0
2020-09-17,CA,camping,9348,1,0
2020-09-17,CA,hiking,10174,1,0
2020-09-17,AU,hobbies,9252,1,0
2020-09-17,AU,retail,14120,1,0
2020-09-17,AU,outdoor,3128,1,0
2020-09-18,AU,hobbies,8543,1,0
2020-09-18,CA,hiking,10175,1,0
2020-09-18,CA,camping,9667,1,0
2020-09-18,AU,retail,35,1,0
2020-09-18,AU,outdoor,3355,1,0
2020-09-19,AU,retail,12630,1,0
2020-09-19,AU,hobbies,8187,1,0
2020-09-19,AU,outdoor,3993,1,0
2020-09-19,CA,camping,7120,1,0
2020-09-19,CA,hiking,9952,1,0
2020-09-20,AU,retail,13676,1,0
2020-09-20,AU,hobbies,7438,1,0
2020-09-20,CA,hiking,8611,1,0
2020-09-20,AU,outdoor,2700,1,0
2020-09-20,CA,camping,8237,1,0
2020-09-21,CA,hiking,11135,1,0
2020-09-21,CA,camping,8223,1,0
2020-09-21,AU,hobbies,9276,1,0
2020-09-21,AU,retail,14654,1,0
2020-09-21,AU,outdoor,4459,1,0
2020-09-22,AU,hobbies,9098,1,0
2020-09-22,CA,hiking,9229,1,0
2020-09-22,AU,outdoor,3448,1,0
2020-09-22,AU,retail,12003,1,0
2020-09-22,CA,camping,9368,1,0
2020-09-23,CA,hiking,10556,1,0
2020-09-23,CA,camping,7968,1,0
2020-09-23,AU,hobbies,8904,1,0
2020-09-23,AU,outdoor,3231,1,0
2020-09-23,AU,retail,12268,1,0
2020-09-24,CA,camping,8562,1,0
2020-09-24,CA,hiking,9956,1,0
2020-09-24,AU,outdoor,5123,1,0
2020-09-24,AU,retail,12967,1,0
2020-09-24,AU,hobbies,8552,1,0
2020-09-25,AU,hobbies,7790,1,0
2020-09-25,AU,retail,12613,1,0
2020-09-25,AU,outdoor,2116,1,0
2020-09-25,CA,camping,8220,1,0
2020-09-25,CA,hiking,9750,1,0
2020-09-26,CA,hiking,10801,1,0
2020-09-26,AU,outdoor,3558,1,0
2020-09-26,AU,retail,12757,1,0
2020-09-26,CA,camping,6432,1,0
2020-09-26,AU,hobbies,9037,1,0
2020-09-27,AU,hobbies,7640,1,0
2020-09-27,AU,outdoor,2490,1,0
2020-09-27,AU,retail,344,1,0
2020-09-27,CA,camping,6811,1,0
2020-09-27,CA,hiking,8361,1,0
